"country","continent","decade","year","income","emission","emissions_per_income.x","average_carbon_intensity"
"Romania","Europe","1990s",1990,4470,2680,0.599552572706935,0.793090062111801
"Romania","Europe","1990s",1998,2600,1820,0.7,0.793090062111801
"Romania","Europe","1990s",1997,2250,1990,0.884444444444444,0.793090062111801
"Romania","Europe","1990s",1992,3410,2050,0.601173020527859,0.793090062111801
"Romania","Europe","1990s",1991,3910,2230,0.570332480818414,0.793090062111801
"Romania","Europe","1990s",1996,1950,2110,1.08205128205128,0.793090062111801
"Romania","Europe","2000s",2006,2770,1880,0.67870036101083,0.711049284578696
"Romania","Europe","2000s",2007,2980,1900,0.63758389261745,0.711049284578696
"Romania","Europe","2000s",2001,1900,1660,0.873684210526316,0.711049284578696
"Romania","Europe","2000s",2008,3430,1930,0.56268221574344,0.711049284578696
"Romania","Europe","2000s",2005,2460,1810,0.735772357723577,0.711049284578696
"Romania","Europe","2000s",2003,2090,1830,0.875598086124402,0.711049284578696
"Romania","Europe","2000s",2002,1970,1760,0.893401015228426,0.711049284578696
"Romania","Europe","2000s",2000,1730,1610,0.930635838150289,0.711049284578696
"Romania","Europe","2000s",2004,2330,1800,0.772532188841202,0.711049284578696
"Romania","Europe","2000s",2009,3500,1710,0.488571428571429,0.711049284578696
"Romania","Europe","2010s",2011,3220,1780,0.552795031055901,0.5
"Romania","Europe","2010s",2010,3350,1730,0.516417910447761,0.5
"Romania","Europe","2010s",2012,3340,1740,0.520958083832335,0.5
"Romania","Europe","2010s",2014,3680,1590,0.432065217391304,0.5
"Romania","Europe","2010s",2013,3290,1600,0.486322188449848,0.5
"Russia","Europe","1990s",1996,4850,4250,0.876288659793814,1.12218801799668
"Russia","Europe","1990s",1993,5100,5060,0.992156862745098,1.12218801799668
"Russia","Europe","1990s",1995,4930,4290,0.870182555780933,1.12218801799668
"Russia","Europe","1990s",1990,2960,5940,2.00675675675676,1.12218801799668
"Russia","Europe","1990s",1992,4250,5360,1.26117647058824,1.12218801799668
"Russia","Europe","1990s",1998,3980,3980,1,1.12218801799668
"Russia","Europe","1990s",1994,5010,4430,0.884231536926148,1.12218801799668
"Russia","Europe","1990s",1997,4430,4070,0.918735891647856,1.12218801799668
"Russia","Europe","1990s",1999,3170,4140,1.30599369085174,1.12218801799668
"Russia","Europe","1990s",1991,3550,5870,1.65352112676056,1.12218801799668
"Russia","Europe","2000s",2002,4340,4290,0.988479262672811,0.801708793164827
"Russia","Europe","2000s",2006,6170,4690,0.760129659643436,0.801708793164827
"Russia","Europe","2000s",2005,5670,4540,0.800705467372134,0.801708793164827
"Russia","Europe","2000s",2003,4780,4460,0.933054393305439,0.801708793164827
"Russia","Europe","2000s",2000,3480,4220,1.21264367816092,0.801708793164827
"Russia","Europe","2000s",2001,3940,4290,1.08883248730964,0.801708793164827
"Russia","Europe","2000s",2009,7560,4530,0.599206349206349,0.801708793164827
"Russia","Europe","2000s",2004,5160,4490,0.87015503875969,0.801708793164827
"Russia","Europe","2000s",2008,7920,4820,0.608585858585859,0.801708793164827
"Russia","Europe","2000s",2007,7160,4710,0.657821229050279,0.801708793164827
"Russia","Europe","2010s",2011,8450,5050,0.597633136094675,0.576622181316153
"Russia","Europe","2010s",2010,8130,4820,0.592865928659287,0.576622181316153
"Russia","Europe","2010s",2013,9080,5080,0.559471365638767,0.576622181316153
"Russia","Europe","2010s",2014,8910,4940,0.554433221099888,0.576622181316153
"Russia","Europe","2010s",2012,8890,5170,0.581552305961755,0.576622181316153
"Samoa","Oceania","1990s",1991,2230,NA,NA,0.111739130434783
"Samoa","Oceania","1990s",1990,2300,257,0.111739130434783,0.111739130434783
"Samoa","Oceania","1990s",1993,2270,NA,NA,0.111739130434783
"Samoa","Oceania","1990s",1994,2190,NA,NA,0.111739130434783
"Samoa","Oceania","1990s",1999,2560,NA,NA,0.111739130434783
"Samoa","Oceania","1990s",1992,2200,NA,NA,0.111739130434783
"Samoa","Oceania","1990s",1996,2470,NA,NA,0.111739130434783
"Samoa","Oceania","1990s",1997,2480,NA,NA,0.111739130434783
"Samoa","Oceania","1990s",1995,2320,NA,NA,0.111739130434783
"Samoa","Oceania","1990s",1998,2520,NA,NA,0.111739130434783
"Samoa","Oceania","2000s",2002,3010,NA,NA,0.0885378398236591
"Samoa","Oceania","2000s",2004,3250,298,0.0916923076923077,0.0885378398236591
"Samoa","Oceania","2000s",2007,3600,304,0.0844444444444444,0.0885378398236591
"Samoa","Oceania","2000s",2003,3120,NA,NA,0.0885378398236591
"Samoa","Oceania","2000s",2001,2900,NA,NA,0.0885378398236591
"Samoa","Oceania","2000s",2000,2730,NA,NA,0.0885378398236591
"Samoa","Oceania","2000s",2008,3610,NA,NA,0.0885378398236591
"Samoa","Oceania","2000s",2005,3360,302,0.0898809523809524,0.0885378398236591
"Samoa","Oceania","2000s",2006,3400,301,0.0885294117647059,0.0885378398236591
"Samoa","Oceania","2000s",2009,3620,NA,NA,0.0885378398236591
"Sao Tome and Principe","Africa","1990s",1999,1150,NA,NA,0.165254237288136
"Sao Tome and Principe","Africa","1990s",1998,1140,NA,NA,0.165254237288136
"Sao Tome and Principe","Africa","1990s",1996,1150,NA,NA,0.165254237288136
"Sao Tome and Principe","Africa","1990s",1995,1150,NA,NA,0.165254237288136
"Sao Tome and Principe","Africa","1990s",1994,1150,NA,NA,0.165254237288136
"Sao Tome and Principe","Africa","1990s",1990,1180,195,0.165254237288136,0.165254237288136
"Sao Tome and Principe","Africa","1990s",1991,1170,NA,NA,0.165254237288136
"Sao Tome and Principe","Africa","1990s",1997,1140,NA,NA,0.165254237288136
"Sao Tome and Principe","Africa","1990s",1993,1150,NA,NA,0.165254237288136
"Sao Tome and Principe","Africa","1990s",1992,1160,NA,NA,0.165254237288136
"Sao Tome and Principe","Africa","2000s",2005,1090,266,0.244036697247706,0.23778801843318
"Sao Tome and Principe","Africa","2000s",2008,1060,NA,NA,0.23778801843318
"Sao Tome and Principe","Africa","2000s",2000,1130,NA,NA,0.23778801843318
"Sao Tome and Principe","Africa","2000s",2007,1070,259,0.242056074766355,0.23778801843318
"Sao Tome and Principe","Africa","2000s",2006,1080,266,0.246296296296296,0.23778801843318
"Sao Tome and Principe","Africa","2000s",2003,1110,NA,NA,0.23778801843318
"Sao Tome and Principe","Africa","2000s",2009,1050,NA,NA,0.23778801843318
"Sao Tome and Principe","Africa","2000s",2001,1120,NA,NA,0.23778801843318
"Sao Tome and Principe","Africa","2000s",2004,1100,241,0.219090909090909,0.23778801843318
"Sao Tome and Principe","Africa","2000s",2002,1120,NA,NA,0.23778801843318
"Saudi Arabia","Asia","1970s",1978,17000,1850,0.108823529411765,0.0821110349554489
"Saudi Arabia","Asia","1970s",1973,13500,1020,0.0755555555555556,0.0821110349554489
"Saudi Arabia","Asia","1970s",1974,21200,1080,0.0509433962264151,0.0821110349554489
"Saudi Arabia","Asia","1970s",1970,9400,NA,NA,0.0821110349554489
"Saudi Arabia","Asia","1970s",1976,19200,1220,0.0635416666666667,0.0821110349554489
"Saudi Arabia","Asia","1970s",1977,18500,1300,0.0702702702702703,0.0821110349554489
"Saudi Arabia","Asia","1970s",1975,16200,1110,0.0685185185185185,0.0821110349554489
"Saudi Arabia","Asia","1970s",1979,16700,2320,0.138922155688623,0.0821110349554489
"Saudi Arabia","Asia","1970s",1972,12500,930,0.0744,0.0821110349554489
"Saudi Arabia","Asia","1970s",1971,11100,1150,0.103603603603604,0.0821110349554489
"Saudi Arabia","Asia","1980s",1983,12000,4410,0.3675,0.348021987924664
"Saudi Arabia","Asia","1980s",1985,8840,3570,0.403846153846154,0.348021987924664
"Saudi Arabia","Asia","1980s",1987,7850,3900,0.496815286624204,0.348021987924664
"Saudi Arabia","Asia","1980s",1984,10800,3710,0.343518518518519,0.348021987924664
"Saudi Arabia","Asia","1980s",1989,7930,4100,0.51702395964691,0.348021987924664
"Saudi Arabia","Asia","1980s",1988,7860,4270,0.543256997455471,0.348021987924664
"Saudi Arabia","Asia","1980s",1986,8590,3410,0.39697322467986,0.348021987924664
"Saudi Arabia","Asia","1980s",1981,16300,3960,0.242944785276074,0.348021987924664
"Saudi Arabia","Asia","1980s",1982,13400,4230,0.315671641791045,0.348021987924664
"Saudi Arabia","Asia","1980s",1980,17400,3060,0.175862068965517,0.348021987924664
"Saudi Arabia","Asia","1990s",1991,9770,4050,0.41453428863869,0.472246313963573
"Saudi Arabia","Asia","1990s",1998,9150,4490,0.490710382513661,0.472246313963573
"Saudi Arabia","Asia","1990s",1990,8780,3620,0.412300683371298,0.472246313963573
"Saudi Arabia","Asia","1990s",1994,9290,4570,0.491926803013994,0.472246313963573
"Saudi Arabia","Asia","1990s",1996,9140,4660,0.509846827133479,0.472246313963573
"Saudi Arabia","Asia","1990s",1995,9090,4470,0.491749174917492,0.472246313963573
"Saudi Arabia","Asia","1990s",1999,8630,4450,0.515643105446118,0.472246313963573
"Saudi Arabia","Asia","1990s",1997,9060,4330,0.477924944812362,0.472246313963573
"Saudi Arabia","Asia","1990s",1992,9860,4450,0.45131845841785,0.472246313963573
"Saudi Arabia","Asia","1990s",1993,9470,4470,0.472016895459345,0.472246313963573
"Saudi Arabia","Asia","2000s",2009,13600,5850,0.430147058823529,0.496170625302957
"Saudi Arabia","Asia","2000s",2000,8910,4540,0.509539842873176,0.496170625302957
"Saudi Arabia","Asia","2000s",2001,8810,4550,0.516458569807037,0.496170625302957
"Saudi Arabia","Asia","2000s",2005,9860,5020,0.509127789046653,0.496170625302957
"Saudi Arabia","Asia","2000s",2008,12800,5710,0.44609375,0.496170625302957
"Saudi Arabia","Asia","2000s",2002,8760,4920,0.561643835616438,0.496170625302957
"Saudi Arabia","Asia","2000s",2004,9220,5060,0.54880694143167,0.496170625302957
"Saudi Arabia","Asia","2000s",2003,8890,4860,0.546681664791901,0.496170625302957
"Saudi Arabia","Asia","2000s",2007,11700,5320,0.454700854700855,0.496170625302957
"Saudi Arabia","Asia","2000s",2006,10600,5350,0.504716981132076,0.496170625302957
"Saudi Arabia","Asia","2010s",2014,15200,6650,0.4375,0.438300835654596
"Saudi Arabia","Asia","2010s",2010,13700,6310,0.460583941605839,0.438300835654596
"Saudi Arabia","Asia","2010s",2012,14700,6500,0.442176870748299,0.438300835654596
"Saudi Arabia","Asia","2010s",2013,14700,6100,0.414965986394558,0.438300835654596
"Saudi Arabia","Asia","2010s",2011,13500,5910,0.437777777777778,0.438300835654596
"Senegal","Africa","1970s",1979,808,274,0.339108910891089,0.33432795334328
"Senegal","Africa","1970s",1973,779,276,0.354300385109114,0.33432795334328
"Senegal","Africa","1970s",1978,778,268,0.344473007712082,0.33432795334328
"Senegal","Africa","1970s",1971,822,276,0.335766423357664,0.33432795334328
"Senegal","Africa","1970s",1970,848,NA,NA,0.33432795334328
"Senegal","Africa","1970s",1976,884,274,0.309954751131222,0.33432795334328
"Senegal","Africa","1970s",1977,835,274,0.32814371257485,0.33432795334328
"Senegal","Africa","1970s",1975,829,275,0.331724969843185,0.33432795334328
"Senegal","Africa","1970s",1972,850,272,0.32,0.33432795334328
"Senegal","Africa","1970s",1974,788,276,0.350253807106599,0.33432795334328
"Senegal","Africa","1980s",1989,758,225,0.296833773087071,0.322752008292304
"Senegal","Africa","1980s",1980,758,274,0.361477572559367,0.322752008292304
"Senegal","Africa","1980s",1981,729,265,0.363511659807956,0.322752008292304
"Senegal","Africa","1980s",1987,777,252,0.324324324324324,0.322752008292304
"Senegal","Africa","1980s",1983,811,249,0.307028360049322,0.322752008292304
"Senegal","Africa","1980s",1984,751,255,0.339547270306258,0.322752008292304
"Senegal","Africa","1980s",1988,793,233,0.293820933165195,0.322752008292304
"Senegal","Africa","1980s",1986,770,243,0.315584415584416,0.322752008292304
"Senegal","Africa","1980s",1985,756,239,0.316137566137566,0.322752008292304
"Senegal","Africa","1980s",1982,815,256,0.314110429447853,0.322752008292304
"Senegal","Africa","1990s",1999,955,238,0.249214659685864,0.257595157723199
"Senegal","Africa","1990s",1992,795,223,0.280503144654088,0.257595157723199
"Senegal","Africa","1990s",1998,934,231,0.247323340471092,0.257595157723199
"Senegal","Africa","1990s",1994,858,209,0.243589743589744,0.257595157723199
"Senegal","Africa","1990s",1997,915,224,0.244808743169399,0.257595157723199
"Senegal","Africa","1990s",1995,877,216,0.246294184720639,0.257595157723199
"Senegal","Africa","1990s",1993,826,216,0.261501210653753,0.257595157723199
"Senegal","Africa","1990s",1991,765,216,0.282352941176471,0.257595157723199
"Senegal","Africa","1990s",1996,896,216,0.241071428571429,0.257595157723199
"Senegal","Africa","1990s",1990,770,224,0.290909090909091,0.257595157723199
"Senegal","Africa","2000s",2005,1120,254,0.226785714285714,0.240903620035182
"Senegal","Africa","2000s",2008,1140,264,0.231578947368421,0.240903620035182
"Senegal","Africa","2000s",2000,975,247,0.253333333333333,0.240903620035182
"Senegal","Africa","2000s",2006,1120,248,0.221428571428571,0.240903620035182
"Senegal","Africa","2000s",2009,1140,308,0.270175438596491,0.240903620035182
"Senegal","Africa","2000s",2002,1030,259,0.251456310679612,0.240903620035182
"Senegal","Africa","2000s",2003,1060,245,0.231132075471698,0.240903620035182
"Senegal","Africa","2000s",2007,1130,260,0.230088495575221,0.240903620035182
"Senegal","Africa","2000s",2001,996,261,0.262048192771084,0.240903620035182
"Senegal","Africa","2000s",2004,1090,256,0.234862385321101,0.240903620035182
"Senegal","Africa","2010s",2012,1140,304,0.266666666666667,0.257565217391304
"Senegal","Africa","2010s",2014,1160,283,0.243965517241379,0.257565217391304
"Senegal","Africa","2010s",2011,1150,315,0.273913043478261,0.257565217391304
"Senegal","Africa","2010s",2013,1150,273,0.237391304347826,0.257565217391304
"Senegal","Africa","2010s",2010,1150,306,0.266086956521739,0.257565217391304
"Serbia","Europe","1990s",1999,3890,1690,0.434447300771208,0.424583333333333
"Serbia","Europe","1990s",1998,4410,2300,0.521541950113379,0.424583333333333
"Serbia","Europe","1990s",1992,5180,2020,0.38996138996139,0.424583333333333
"Serbia","Europe","1990s",1997,4290,2300,0.536130536130536,0.424583333333333
"Serbia","Europe","1990s",1994,3690,1570,0.425474254742547,0.424583333333333
"Serbia","Europe","1990s",1993,3600,1710,0.475,0.424583333333333
"Serbia","Europe","1990s",1990,7850,2600,0.331210191082803,0.424583333333333
"Serbia","Europe","1990s",1996,3990,2180,0.546365914786967,0.424583333333333
"Serbia","Europe","1990s",1995,3890,1810,0.465295629820051,0.424583333333333
"Serbia","Europe","1990s",1991,7210,2200,0.305131761442441,0.424583333333333
"Serbia","Europe","2000s",2001,4420,1990,0.450226244343891,0.48036387841136
"Serbia","Europe","2000s",2004,4090,2420,0.591687041564792,0.48036387841136
"Serbia","Europe","2000s",2009,4840,2070,0.427685950413223,0.48036387841136
"Serbia","Europe","2000s",2002,4740,2120,0.447257383966245,0.48036387841136
"Serbia","Europe","2000s",2003,4530,2220,0.490066225165563,0.48036387841136
"Serbia","Europe","2000s",2000,4200,1830,0.435714285714286,0.48036387841136
"Serbia","Europe","2000s",2006,4400,2300,0.522727272727273,0.48036387841136
"Serbia","Europe","2000s",2008,4910,2290,0.466395112016293,0.48036387841136
"Serbia","Europe","2000s",2007,4880,2250,0.461065573770492,0.48036387841136
"Serbia","Europe","2000s",2005,4060,2160,0.532019704433498,0.48036387841136
"Serbia","Europe","2010s",2010,4690,2140,0.456289978678038,0.44131455399061
"Serbia","Europe","2010s",2014,4780,1860,0.389121338912134,0.44131455399061
"Serbia","Europe","2010s",2012,4650,2020,0.434408602150538,0.44131455399061
"Serbia","Europe","2010s",2011,4670,2240,0.4796573875803,0.44131455399061
"Serbia","Europe","2010s",2013,4640,2080,0.448275862068966,0.44131455399061
"Seychelles","Africa","1990s",1997,6600,NA,NA,0.0994485294117647
"Seychelles","Africa","1990s",1992,5880,NA,NA,0.0994485294117647
"Seychelles","Africa","1990s",1993,6110,NA,NA,0.0994485294117647
"Seychelles","Africa","1990s",1999,7010,NA,NA,0.0994485294117647
"Seychelles","Africa","1990s",1998,7020,NA,NA,0.0994485294117647
"Seychelles","Africa","1990s",1994,5910,NA,NA,0.0994485294117647
"Seychelles","Africa","1990s",1995,5770,NA,NA,0.0994485294117647
"Seychelles","Africa","1990s",1991,5510,NA,NA,0.0994485294117647
"Seychelles","Africa","1990s",1996,5970,NA,NA,0.0994485294117647
"Seychelles","Africa","1990s",1990,5440,541,0.0994485294117647,0.0994485294117647
"Seychelles","Africa","2000s",2009,7170,NA,NA,0.428076923076923
"Seychelles","Africa","2000s",2004,6550,3100,0.473282442748092,0.428076923076923
"Seychelles","Africa","2000s",2006,6370,2870,0.450549450549451,0.428076923076923
"Seychelles","Africa","2000s",2007,6620,2410,0.36404833836858,0.428076923076923
"Seychelles","Africa","2000s",2003,6640,NA,NA,0.428076923076923
"Seychelles","Africa","2000s",2002,6730,NA,NA,0.428076923076923
"Seychelles","Africa","2000s",2000,6920,NA,NA,0.428076923076923
"Seychelles","Africa","2000s",2005,6460,2750,0.425696594427245,0.428076923076923
"Seychelles","Africa","2000s",2008,6890,NA,NA,0.428076923076923
"Seychelles","Africa","2000s",2001,6820,NA,NA,0.428076923076923
"Singapore","Asia","1970s",1975,6710,1640,0.24441132637854,0.25974025974026
"Singapore","Asia","1970s",1973,6270,1710,0.272727272727273,0.25974025974026
"Singapore","Asia","1970s",1977,7230,1760,0.243430152143845,0.25974025974026
"Singapore","Asia","1970s",1970,5020,NA,NA,0.25974025974026
"Singapore","Asia","1970s",1971,5520,1290,0.233695652173913,0.25974025974026
"Singapore","Asia","1970s",1972,5910,1570,0.265651438240271,0.25974025974026
"Singapore","Asia","1970s",1976,6970,1690,0.242467718794835,0.25974025974026
"Singapore","Asia","1970s",1974,6590,1800,0.273141122913505,0.25974025974026
"Singapore","Asia","1970s",1979,8020,2130,0.265586034912718,0.25974025974026
"Singapore","Asia","1970s",1978,7610,2210,0.290407358738502,0.25974025974026
"Singapore","Asia","1980s",1989,11600,2900,0.25,0.262071899595831
"Singapore","Asia","1980s",1984,9010,2460,0.273029966703663,0.262071899595831
"Singapore","Asia","1980s",1982,8320,1990,0.239182692307692,0.262071899595831
"Singapore","Asia","1980s",1988,11100,2980,0.268468468468468,0.262071899595831
"Singapore","Asia","1980s",1983,8680,2200,0.253456221198157,0.262071899595831
"Singapore","Asia","1980s",1985,9010,2470,0.274139844617092,0.262071899595831
"Singapore","Asia","1980s",1981,8360,2120,0.253588516746411,0.262071899595831
"Singapore","Asia","1980s",1986,9380,2630,0.280383795309168,0.262071899595831
"Singapore","Asia","1980s",1987,10200,2760,0.270588235294118,0.262071899595831
"Singapore","Asia","1980s",1980,8360,2130,0.254784688995215,0.262071899595831
"Singapore","Asia","1990s",1993,13900,5490,0.394964028776978,0.36310888252149
"Singapore","Asia","1990s",1998,14300,5080,0.355244755244755,0.36310888252149
"Singapore","Asia","1990s",1991,12400,4170,0.336290322580645,0.36310888252149
"Singapore","Asia","1990s",1992,12700,4590,0.361417322834646,0.36310888252149
"Singapore","Asia","1990s",1990,12000,3780,0.315,0.36310888252149
"Singapore","Asia","1990s",1999,15400,4590,0.298051948051948,0.36310888252149
"Singapore","Asia","1990s",1994,14400,6460,0.448611111111111,0.36310888252149
"Singapore","Asia","1990s",1995,14500,5350,0.368965517241379,0.36310888252149
"Singapore","Asia","1990s",1997,15200,5820,0.382894736842105,0.36310888252149
"Singapore","Asia","1990s",1996,14800,5360,0.362162162162162,0.36310888252149
"Singapore","Asia","2000s",2003,19200,6220,0.323958333333333,0.272957600827301
"Singapore","Asia","2000s",2001,18000,5150,0.286111111111111,0.272957600827301
"Singapore","Asia","2000s",2009,19300,4260,0.220725388601036,0.272957600827301
"Singapore","Asia","2000s",2005,20100,5060,0.251741293532338,0.272957600827301
"Singapore","Asia","2000s",2008,20100,5090,0.253233830845771,0.272957600827301
"Singapore","Asia","2000s",2002,18800,5070,0.26968085106383,0.272957600827301
"Singapore","Asia","2000s",2006,20100,5260,0.261691542288557,0.272957600827301
"Singapore","Asia","2000s",2004,19900,7370,0.37035175879397,0.272957600827301
"Singapore","Asia","2000s",2007,20500,4680,0.228292682926829,0.272957600827301
"Singapore","Asia","2000s",2000,17400,4630,0.266091954022989,0.272957600827301
"Singapore","Asia","2010s",2013,21100,4880,0.231279620853081,0.241119691119691
"Singapore","Asia","2010s",2012,20700,4900,0.236714975845411,0.241119691119691
"Singapore","Asia","2010s",2014,21300,5120,0.24037558685446,0.241119691119691
"Singapore","Asia","2010s",2010,20000,5010,0.2505,0.241119691119691
"Singapore","Asia","2010s",2011,20500,5070,0.247317073170732,0.241119691119691
"Slovak Republic","Europe","1970s",1973,5820,3340,0.573883161512027,0.586510263929619
"Slovak Republic","Europe","1970s",1978,6440,3930,0.610248447204969,0.586510263929619
"Slovak Republic","Europe","1970s",1975,6120,3540,0.57843137254902,0.586510263929619
"Slovak Republic","Europe","1970s",1976,6170,3630,0.588330632090762,0.586510263929619
"Slovak Republic","Europe","1970s",1977,6400,3780,0.590625,0.586510263929619
"Slovak Republic","Europe","1970s",1974,5990,3460,0.57762938230384,0.586510263929619
"Slovak Republic","Europe","1970s",1979,6450,3970,0.615503875968992,0.586510263929619
"Slovak Republic","Europe","1970s",1970,5340,NA,NA,0.586510263929619
"Slovak Republic","Europe","1970s",1972,5670,3220,0.567901234567901,0.586510263929619
"Slovak Republic","Europe","1970s",1971,5500,3130,0.569090909090909,0.586510263929619
"Slovak Republic","Europe","1980s",1982,6650,3750,0.56390977443609,0.576592333479085
"Slovak Republic","Europe","1980s",1980,6600,3980,0.603030303030303,0.576592333479085
"Slovak Republic","Europe","1980s",1989,6990,4080,0.583690987124464,0.576592333479085
"Slovak Republic","Europe","1980s",1981,6540,3870,0.591743119266055,0.576592333479085
"Slovak Republic","Europe","1980s",1987,7060,4070,0.576487252124646,0.576592333479085
"Slovak Republic","Europe","1980s",1986,7030,3980,0.566145092460882,0.576592333479085
"Slovak Republic","Europe","1980s",1984,6880,3930,0.571220930232558,0.576592333479085
"Slovak Republic","Europe","1980s",1988,7200,4110,0.570833333333333,0.576592333479085
"Slovak Republic","Europe","1980s",1985,6920,4020,0.58092485549133,0.576592333479085
"Slovak Republic","Europe","1980s",1983,6740,3770,0.559347181008902,0.576592333479085
"Slovak Republic","Europe","1990s",1996,5520,3360,0.608695652173913,0.574693328852294
"Slovak Republic","Europe","1990s",1991,6590,3610,0.547799696509863,0.574693328852294
"Slovak Republic","Europe","1990s",1993,6160,3330,0.540584415584416,0.574693328852294
"Slovak Republic","Europe","1990s",1999,5440,3270,0.60110294117647,0.574693328852294
"Slovak Republic","Europe","1990s",1998,5460,3260,0.597069597069597,0.574693328852294
"Slovak Republic","Europe","1990s",1995,5720,3320,0.58041958041958,0.574693328852294
"Slovak Republic","Europe","1990s",1994,5940,3260,0.548821548821549,0.574693328852294
"Slovak Republic","Europe","1990s",1992,6400,3410,0.5328125,0.574693328852294
"Slovak Republic","Europe","1990s",1997,5490,3360,0.612021857923497,0.574693328852294
"Slovak Republic","Europe","1990s",1990,6790,4020,0.592047128129602,0.574693328852294
"Slovak Republic","Europe","2000s",2007,6830,3320,0.486090775988287,0.541666666666667
"Slovak Republic","Europe","2000s",2008,8120,3410,0.419950738916256,0.541666666666667
"Slovak Republic","Europe","2000s",2003,5330,3470,0.651031894934334,0.541666666666667
"Slovak Republic","Europe","2000s",2000,5410,3290,0.608133086876155,0.541666666666667
"Slovak Republic","Europe","2000s",2006,6650,3470,0.521804511278195,0.541666666666667
"Slovak Republic","Europe","2000s",2005,6090,3500,0.574712643678161,0.541666666666667
"Slovak Republic","Europe","2000s",2004,5300,3420,0.645283018867924,0.541666666666667
"Slovak Republic","Europe","2000s",2002,5360,3480,0.649253731343284,0.541666666666667
"Slovak Republic","Europe","2000s",2009,8170,3110,0.380660954712362,0.541666666666667
"Slovak Republic","Europe","2000s",2001,5380,3460,0.643122676579926,0.541666666666667
"Slovak Republic","Europe","2010s",2011,11100,3210,0.289189189189189,0.325373754152824
"Slovak Republic","Europe","2010s",2014,7980,2940,0.368421052631579,0.325373754152824
"Slovak Republic","Europe","2010s",2013,8180,3130,0.382640586797066,0.325373754152824
"Slovak Republic","Europe","2010s",2010,10700,3310,0.309345794392523,0.325373754152824
"Slovak Republic","Europe","2010s",2012,10200,3080,0.301960784313725,0.325373754152824
"Slovenia","Europe","1990s",1996,8150,3180,0.390184049079755,0.376215124352986
"Slovenia","Europe","1990s",1998,8540,3250,0.38056206088993,0.376215124352986
"Slovenia","Europe","1990s",1992,7500,2580,0.344,0.376215124352986
"Slovenia","Europe","1990s",1994,7780,2830,0.363753213367609,0.376215124352986
"Slovenia","Europe","1990s",1993,7600,2720,0.357894736842105,0.376215124352986
"Slovenia","Europe","1990s",1991,7400,2780,0.375675675675676,0.376215124352986
"Slovenia","Europe","1990s",1990,7300,2860,0.391780821917808,0.376215124352986
"Slovenia","Europe","1990s",1997,8340,3310,0.396882494004796,0.376215124352986
"Slovenia","Europe","1990s",1999,8640,3240,0.375,0.376215124352986
"Slovenia","Europe","1990s",1995,7960,3050,0.383165829145729,0.376215124352986
"Slovenia","Europe","2000s",2000,8740,3220,0.368421052631579,0.33204850991821
"Slovenia","Europe","2000s",2002,8950,3420,0.382122905027933,0.33204850991821
"Slovenia","Europe","2000s",2005,11200,3650,0.325892857142857,0.33204850991821
"Slovenia","Europe","2000s",2003,8830,3460,0.391845979614949,0.33204850991821
"Slovenia","Europe","2000s",2007,12200,3630,0.297540983606557,0.33204850991821
"Slovenia","Europe","2000s",2004,10800,3570,0.330555555555556,0.33204850991821
"Slovenia","Europe","2000s",2009,12600,3500,0.277777777777778,0.33204850991821
"Slovenia","Europe","2000s",2001,8850,3380,0.381920903954802,0.33204850991821
"Slovenia","Europe","2000s",2008,12600,3840,0.304761904761905,0.33204850991821
"Slovenia","Europe","2000s",2006,11600,3650,0.314655172413793,0.33204850991821
"Slovenia","Europe","2010s",2013,12000,3330,0.2775,0.27869918699187
"Slovenia","Europe","2010s",2012,12000,3420,0.285,0.27869918699187
"Slovenia","Europe","2010s",2010,12700,3580,0.281889763779528,0.27869918699187
"Slovenia","Europe","2010s",2014,12300,3240,0.263414634146341,0.27869918699187
"Slovenia","Europe","2010s",2011,12500,3570,0.2856,0.27869918699187
"Solomon Islands","Oceania","1990s",1996,1600,NA,NA,0.129133858267717
"Solomon Islands","Oceania","1990s",1999,1470,NA,NA,0.129133858267717
"Solomon Islands","Oceania","1990s",1991,1310,NA,NA,0.129133858267717
"Solomon Islands","Oceania","1990s",1997,1530,NA,NA,0.129133858267717
"Solomon Islands","Oceania","1990s",1998,1520,NA,NA,0.129133858267717
"Solomon Islands","Oceania","1990s",1990,1270,164,0.129133858267717,0.129133858267717
"Solomon Islands","Oceania","1990s",1994,1540,NA,NA,0.129133858267717
"Solomon Islands","Oceania","1990s",1993,1450,NA,NA,0.129133858267717
"Solomon Islands","Oceania","1990s",1995,1620,NA,NA,0.129133858267717
"Solomon Islands","Oceania","1990s",1992,1430,NA,NA,0.129133858267717
"Solomon Islands","Oceania","2000s",2007,1180,127,0.107627118644068,0.107221006564551
"Solomon Islands","Oceania","2000s",2002,1040,NA,NA,0.107221006564551
"Solomon Islands","Oceania","2000s",2008,1210,NA,NA,0.107221006564551
"Solomon Islands","Oceania","2000s",2004,1100,123,0.111818181818182,0.107221006564551
"Solomon Islands","Oceania","2000s",2003,1080,NA,NA,0.107221006564551
"Solomon Islands","Oceania","2000s",2005,1130,120,0.106194690265487,0.107221006564551
"Solomon Islands","Oceania","2000s",2001,1100,NA,NA,0.107221006564551
"Solomon Islands","Oceania","2000s",2006,1160,120,0.103448275862069,0.107221006564551
"Solomon Islands","Oceania","2000s",2000,1230,NA,NA,0.107221006564551
"Solomon Islands","Oceania","2000s",2009,1230,NA,NA,0.107221006564551
